phase,case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,eval_time_limit_seconds,checker_accepted
test,araujo2020,large_instance_3.json,large_solution_3.json,large,13.63,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,araujo2020,large_instance_4.json,large_solution_4.json,large,191.58,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,araujo2020,large_instance_5.json,large_solution_5.json,large,16.16,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,archetti2007,large_instance_1.json,large_solution_1.json,large,537.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,archetti2007,large_instance_3.json,large_solution_3.json,large,1435.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,archetti2007,large_instance_4.json,large_solution_4.json,large,3601.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,archetti2007,large_instance_5.json,large_solution_5.json,large,3601.08,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,armbruster2012,large_instance_1.json,large_solution_1.json,large,3605.63,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,armbruster2012,large_instance_2.json,large_solution_2.json,large,3622.93,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,armbruster2012,large_instance_4.json,large_solution_4.json,large,3615.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,armbruster2012,large_instance_5.json,large_solution_5.json,large,3614.51,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,arslan2021,large_instance_1.json,large_solution_1.json,large,230.0179964248091,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,arslan2021,large_instance_2.json,large_solution_2.json,large,0.480691927485168,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,arslan2021,large_instance_4.json,large_solution_4.json,large,19.81513275951147,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,900,True
test,arslan2021,large_instance_5.json,large_solution_5.json,large,71.6241057915613,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,bard2002,large_instance_2.json,large_solution_2.json,large,3600.490341892466,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bard2002,large_instance_3.json,large_solution_3.json,large,0.3849184261634946,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,bard2002,large_instance_4.json,large_solution_4.json,large,3600.7235682867467,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bard2002,large_instance_5.json,large_solution_5.json,large,3600.727088941261,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,barnhart2000,large_instance_1.json,large_solution_1.json,large,699.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,barnhart2000,large_instance_2.json,large_solution_2.json,large,12.33,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,barnhart2000,large_instance_3.json,large_solution_3.json,large,1647.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,barnhart2000,large_instance_4.json,large_solution_4.json,large,17.77,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,bayani2024,large_instance_1.json,large_solution_1.json,large,3602.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bayani2024,large_instance_2.json,large_solution_2.json,large,3601.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bayani2024,large_instance_3.json,large_solution_3.json,large,3601.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bayani2024,large_instance_5.json,large_solution_5.json,large,3601.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,belhoul2014,large_instance_1.json,large_solution_1.json,large,34.41,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,belhoul2014,large_instance_2.json,large_solution_2.json,large,27.19,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,belhoul2014,large_instance_4.json,large_solution_4.json,large,59.3,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,belhoul2014,large_instance_5.json,large_solution_5.json,large,3625.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,belvaux2000,large_instance_1.json,large_solution_1.json,large,3600.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,belvaux2000,large_instance_3.json,large_solution_3.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,belvaux2000,large_instance_4.json,large_solution_4.json,large,1067.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,belvaux2000,large_instance_5.json,large_solution_5.json,large,3600.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bentert2022,large_instance_1.json,large_solution_1.json,large,78.83,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,bentert2022,large_instance_2.json,large_solution_2.json,large,259.07,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,bentert2022,large_instance_3.json,large_solution_3.json,large,3601.14,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bentert2022,large_instance_4.json,large_solution_4.json,large,3601.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bergman2019,large_instance_1.json,large_solution_1.json,large,3600.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bergman2019,large_instance_2.json,large_solution_2.json,large,3600.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bergman2019,large_instance_4.json,large_solution_4.json,large,3600.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bergman2019,large_instance_5.json,large_solution_5.json,large,3600.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bertsimas2022,large_instance_1.json,large_solution_1.json,large,3606.96,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bertsimas2022,large_instance_2.json,large_solution_2.json,large,3610.05,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bertsimas2022,large_instance_3.json,large_solution_3.json,large,3606.86,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bertsimas2022,large_instance_5.json,large_solution_5.json,large,3612.11,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bertsimas2024,large_instance_1.json,large_solution_1.json,large,3072.537081817165,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bertsimas2024,large_instance_2.json,large_solution_2.json,large,522.0160622429103,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bertsimas2024,large_instance_3.json,large_solution_3.json,large,383.05625827703625,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bertsimas2024,large_instance_5.json,large_solution_5.json,large,3073.042305377312,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,bettinelli2017,large_instance_1.json,large_solution_1.json,large,3611.88,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bettinelli2017,large_instance_2.json,large_solution_2.json,large,3606.07,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bettinelli2017,large_instance_3.json,large_solution_3.json,large,3603.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bettinelli2017,large_instance_5.json,large_solution_5.json,large,3614.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bierwirth2017,large_instance_2.json,large_solution_2.json,large,3601.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bierwirth2017,large_instance_3.json,large_solution_3.json,large,3600.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bierwirth2017,large_instance_4.json,large_solution_4.json,large,3600.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bierwirth2017,large_instance_5.json,large_solution_5.json,large,3600.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bode2012,large_instance_1.json,large_solution_1.json,large,232.17,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,bode2012,large_instance_2.json,large_solution_2.json,large,416.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bode2012,large_instance_4.json,large_solution_4.json,large,0.55,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,bode2012,large_instance_5.json,large_solution_5.json,large,1.61,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,bodur2017,large_instance_1.json,large_solution_1.json,large,360.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bodur2017,large_instance_2.json,large_solution_2.json,large,111.86,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,bodur2017,large_instance_3.json,large_solution_3.json,large,65.11,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,bodur2017,large_instance_5.json,large_solution_5.json,large,220.06,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,boland2019,large_instance_2.json,large_solution_2.json,large,3600.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,boland2019,large_instance_3.json,large_solution_3.json,large,3601.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,boland2019,large_instance_4.json,large_solution_4.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,boland2019,large_instance_5.json,large_solution_5.json,large,3600.22,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bollapragada2001,large_instance_1.json,large_solution_1.json,large,57.61,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,bollapragada2001,large_instance_2.json,large_solution_2.json,large,554.45,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bollapragada2001,large_instance_3.json,large_solution_3.json,large,3600.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bollapragada2001,large_instance_4.json,large_solution_4.json,large,3600.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,borndorfer2007,large_instance_1.json,large_solution_1.json,large,3603.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,borndorfer2007,large_instance_2.json,large_solution_2.json,large,3602.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,borndorfer2007,large_instance_4.json,large_solution_4.json,large,3603.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,borndorfer2007,large_instance_5.json,large_solution_5.json,large,3602.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bragin2022,large_instance_1.json,large_solution_1.json,large,2.46,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,bragin2022,large_instance_2.json,large_solution_2.json,large,3601.08,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,bragin2022,large_instance_3.json,large_solution_3.json,large,1.36,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,bragin2022,large_instance_4.json,large_solution_4.json,large,1.21,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,brandao2016,large_instance_1.json,large_solution_1.json,large,766.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,brandao2016,large_instance_3.json,large_solution_3.json,large,70.63,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,brandao2016,large_instance_4.json,large_solution_4.json,large,339.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,brandao2016,large_instance_5.json,large_solution_5.json,large,11.88,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,bront2009,large_instance_1.json,large_solution_1.json,large,52.02,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,bront2009,large_instance_2.json,large_solution_2.json,large,164.57,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,bront2009,large_instance_4.json,large_solution_4.json,large,234.42,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,bront2009,large_instance_5.json,large_solution_5.json,large,140.82,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,buchheim2018,large_instance_1.json,large_solution_1.json,large,3600.82,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,buchheim2018,large_instance_2.json,large_solution_2.json,large,2932.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,buchheim2018,large_instance_4.json,large_solution_4.json,large,3600.73,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,buchheim2018,large_instance_5.json,large_solution_5.json,large,316.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,byeon2022,large_instance_1.json,large_solution_1.json,large,360.1980264717713,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,byeon2022,large_instance_3.json,large_solution_3.json,large,4.602529797703028,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,byeon2022,large_instance_4.json,large_solution_4.json,large,3.5463504418730736,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,byeon2022,large_instance_5.json,large_solution_5.json,large,624.8662024075165,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,caprara1999,large_instance_2.json,large_solution_2.json,large,193.92,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,caprara1999,large_instance_3.json,large_solution_3.json,large,4.06,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,caprara1999,large_instance_4.json,large_solution_4.json,large,12.67,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,caprara1999,large_instance_5.json,large_solution_5.json,large,1590.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carosi2019,large_instance_1.json,large_solution_1.json,large,3609.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carosi2019,large_instance_2.json,large_solution_2.json,large,3609.74,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carosi2019,large_instance_4.json,large_solution_4.json,large,3603.86,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carosi2019,large_instance_5.json,large_solution_5.json,large,24.81,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,carvalho1999,large_instance_2.json,large_solution_2.json,large,1400.5,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carvalho1999,large_instance_3.json,large_solution_3.json,large,1.64,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,carvalho1999,large_instance_4.json,large_solution_4.json,large,4.82,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,carvalho1999,large_instance_5.json,large_solution_5.json,large,465.62,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carvalho2022,large_instance_1.json,large_solution_1.json,large,3600.57,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carvalho2022,large_instance_2.json,large_solution_2.json,large,3600.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carvalho2022,large_instance_4.json,large_solution_4.json,large,3602.62,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,carvalho2022,large_instance_5.json,large_solution_5.json,large,3600.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,castro2021,large_instance_2.json,large_solution_2.json,large,1198.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,castro2021,large_instance_3.json,large_solution_3.json,large,2335.05,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,castro2021,large_instance_4.json,large_solution_4.json,large,,timeout_censored,historical_collaborator_archive,900,timeout-censored or unavailable -> 900s,900,True
test,castro2021,large_instance_5.json,large_solution_5.json,large,1538.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chebil2015,large_instance_1.json,large_solution_1.json,large,34.54,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,chebil2015,large_instance_2.json,large_solution_2.json,large,2.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,chebil2015,large_instance_3.json,large_solution_3.json,large,1.16,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,chebil2015,large_instance_5.json,large_solution_5.json,large,2188.6,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chebil2019,large_instance_1.json,large_solution_1.json,large,3600.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chebil2019,large_instance_2.json,large_solution_2.json,large,17.56,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,chebil2019,large_instance_4.json,large_solution_4.json,large,3600.99,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chebil2019,large_instance_5.json,large_solution_5.json,large,15.04,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,chen1999,large_instance_1.json,large_solution_1.json,large,3602.06,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chen1999,large_instance_2.json,large_solution_2.json,large,3602.08,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,chen1999,large_instance_4.json,large_solution_4.json,large,67.95,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,chen1999,large_instance_5.json,large_solution_5.json,large,161.55,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,cherkesly2015,large_instance_1.json,large_solution_1.json,large,176.33630600292236,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,cherkesly2015,large_instance_2.json,large_solution_2.json,large,396.7764288019389,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,cherkesly2015,large_instance_3.json,large_solution_3.json,large,221.68683263100684,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,cherkesly2015,large_instance_5.json,large_solution_5.json,large,306.7903892667964,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,colombi2017,large_instance_1.json,large_solution_1.json,large,3600.3,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,colombi2017,large_instance_2.json,large_solution_2.json,large,3600.49,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,colombi2017,large_instance_4.json,large_solution_4.json,large,3600.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,colombi2017,large_instance_5.json,large_solution_5.json,large,0.68,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,contreras2011,large_instance_1.json,large_solution_1.json,large,473.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,contreras2011,large_instance_2.json,large_solution_2.json,large,691.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,contreras2011,large_instance_3.json,large_solution_3.json,large,652.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,contreras2011,large_instance_5.json,large_solution_5.json,large,363.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cordeau2006,large_instance_1.json,large_solution_1.json,large,3600.99,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cordeau2006,large_instance_3.json,large_solution_3.json,large,2.5,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,cordeau2006,large_instance_4.json,large_solution_4.json,large,3600.93,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cordeau2006,large_instance_5.json,large_solution_5.json,large,2956.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cordeau2014,large_instance_1.json,large_solution_1.json,large,3601.058548987843,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,cordeau2014,large_instance_2.json,large_solution_2.json,large,3601.495787275955,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,cordeau2014,large_instance_3.json,large_solution_3.json,large,3602.6305090747774,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,cordeau2014,large_instance_5.json,large_solution_5.json,large,3604.126194632612,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,cordeau2019,large_instance_2.json,large_solution_2.json,large,228.46,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,cordeau2019,large_instance_3.json,large_solution_3.json,large,294.39,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,cordeau2019,large_instance_4.json,large_solution_4.json,large,309.7,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cordeau2019,large_instance_5.json,large_solution_5.json,large,193.28,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,cote2018,large_instance_1.json,large_solution_1.json,large,1509.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cote2018,large_instance_2.json,large_solution_2.json,large,28.44,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,cote2018,large_instance_3.json,large_solution_3.json,large,1.74,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,cote2018,large_instance_4.json,large_solution_4.json,large,0.39,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,cote2019,large_instance_1.json,large_solution_1.json,large,596.57,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cote2019,large_instance_2.json,large_solution_2.json,large,60.72,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,cote2019,large_instance_3.json,large_solution_3.json,large,280.86,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,cote2019,large_instance_4.json,large_solution_4.json,large,60.61,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,cunha2021,large_instance_1.json,large_solution_1.json,large,3600.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cunha2021,large_instance_2.json,large_solution_2.json,large,3600.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cunha2021,large_instance_4.json,large_solution_4.json,large,3600.48,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,cunha2021,large_instance_5.json,large_solution_5.json,large,3600.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,damcikurt2016,large_instance_1.json,large_solution_1.json,large,3637.3567039603367,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,damcikurt2016,large_instance_3.json,large_solution_3.json,large,581.9460930833593,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,damcikurt2016,large_instance_4.json,large_solution_4.json,large,3599.6789777847007,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,damcikurt2016,large_instance_5.json,large_solution_5.json,large,711.8520491523668,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,dayarian2019,large_instance_1.json,large_solution_1.json,large,3600.8900385014713,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,dayarian2019,large_instance_3.json,large_solution_3.json,large,3600.814612054266,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,dayarian2019,large_instance_4.json,large_solution_4.json,large,3600.7734170220792,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,dayarian2019,large_instance_5.json,large_solution_5.json,large,3600.7936767823994,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,degraeve2007,large_instance_1.json,large_solution_1.json,large,3601.02,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,degraeve2007,large_instance_2.json,large_solution_2.json,large,5.36,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,degraeve2007,large_instance_4.json,large_solution_4.json,large,3601.09,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,degraeve2007,large_instance_5.json,large_solution_5.json,large,6.39,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,delage2022,large_instance_2.json,large_solution_2.json,large,3600.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delage2022,large_instance_3.json,large_solution_3.json,large,3600.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delage2022,large_instance_4.json,large_solution_4.json,large,3600.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delage2022,large_instance_5.json,large_solution_5.json,large,3601.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delorme2020,large_instance_2.json,large_solution_2.json,large,102.43,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,delorme2020,large_instance_3.json,large_solution_3.json,large,304.73,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delorme2020,large_instance_4.json,large_solution_4.json,large,1901.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,delorme2020,large_instance_5.json,large_solution_5.json,large,1076.48,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2010,large_instance_1.json,large_solution_1.json,large,3602.56,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2010,large_instance_3.json,large_solution_3.json,large,3603.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2010,large_instance_4.json,large_solution_4.json,large,3628.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2010,large_instance_5.json,large_solution_5.json,large,3612.23,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2014,large_instance_1.json,large_solution_1.json,large,3600.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2014,large_instance_2.json,large_solution_2.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2014,large_instance_3.json,large_solution_3.json,large,3600.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2014,large_instance_4.json,large_solution_4.json,large,3600.36,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2016,large_instance_1.json,large_solution_1.json,large,3600.79,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2016,large_instance_2.json,large_solution_2.json,large,3600.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2016,large_instance_4.json,large_solution_4.json,large,3601.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,desaulniers2016,large_instance_5.json,large_solution_5.json,large,3601.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,dienstknecht2024,large_instance_1.json,large_solution_1.json,large,6.13,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,dienstknecht2024,large_instance_2.json,large_solution_2.json,large,699.63,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,dienstknecht2024,large_instance_3.json,large_solution_3.json,large,2.53,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,dienstknecht2024,large_instance_5.json,large_solution_5.json,large,0.7,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,earl2005,large_instance_1.json,large_solution_1.json,large,176.5,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,earl2005,large_instance_2.json,large_solution_2.json,large,113.32,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,earl2005,large_instance_4.json,large_solution_4.json,large,55.07,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,earl2005,large_instance_5.json,large_solution_5.json,large,166.57,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,eiselt2009,large_instance_1.json,large_solution_1.json,large,3609.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
